Power (kw),Power-1,Temp.(ºC),SolarRad(W/m2),Holiday,Weekend,Hour,Sin_hour
146.5416043,188.2722569,7.745,0.8217500000000001,0,0,20,6.225332233652053
134.8318972,146.5416043,7.914166666666667,0.83325,0,0,21,3.987708489420121
134.7688979,134.8318972,8.226666666666667,0.8080833333333333,0,0,22,1.4783290016340547
124.9803555,134.7688979,8.6225,0.6740833333333334,0,0,23,0.0
119.9399929,124.9803555,8.600833333333334,0.8749166666666667,0,0,0,0.0
113.5299711,119.9399929,8.401666666666666,0.831,0,0,1,0.0
114.4856349,113.5299711,7.825,2.3705833333333333,0,0,2,0.0
114.6731677,114.4856349,6.3415,1.3227499999999999,0,0,3,0.0
116.2718011,114.6731677,6.229833333333333,0.85175,0,0,4,0.0
114.6710747,116.2718011,6.684166666666666,1.0895833333333333,0,0,5,0.0
126.3516891,114.6710747,7.2875000000000005,0.9486666666666667,0,0,6,0.0
169.3333278,126.3516891,7.754166666666666,2.2115,0,0,7,0.0
220.2193903,169.3333278,7.7124999999999995,31.67916666666667,0,0,8,0.0
305.5265122,220.2193903,8.661666666666667,78.0775,0,0,9,0.0
331.1655529,305.5265122,8.366666666666665,121.15083333333332,0,0,10,0.0
344.4481495,331.1655529,7.9558333333333335,171.41666666666666,0,0,11,1.1317961645591699
313.5531672,344.4481495,7.423333333333333,176.35833333333335,0,0,12,3.6647912925192827
305.6738594,313.5531672,8.949166666666667,357.575,0,0,13,5.948036950248172
321.5904965,305.6738594,10.275,422.34999999999997,0,0,14,7.825933719413469
327.5708254,321.5904965,11.095833333333333,263.59166666666664,0,0,15,9.170506038567703
312.0979043,327.5708254,10.840000000000002,140.92583333333334,0,0,16,9.89012352617133
277.8719125,312.0979043,11.708333333333334,82.67166666666667,0,0,17,9.935745439668286
214.9402164,277.8719125,10.481666666666667,2.0929166666666665,0,0,18,9.304262721047534
180.0647667,214.9402164,9.985,1.13775,0,0,19,8.038709874008541
149.0406463,180.0647667,9.816666666666666,1.0201666666666667,0,0,20,6.225332233652053
137.932886,149.0406463,9.74,0.8380000000000001,0,0,21,3.987708489420121
137.2629167,137.932886,9.810833333333333,1.2095833333333335,0,0,22,1.4783290016340547
133.9239538,137.2629167,9.724166666666667,1.429,0,0,23,0.0
132.4682723,133.9239538,9.542499999999999,1.4312500000000001,0,1,0,0.0
129.0196362,132.4682723,9.278333333333334,1.5468333333333335,0,1,1,0.0
128.9459626,129.0196362,8.92,1.2466666666666666,0,1,2,0.0
123.2783279,128.9459626,8.453333333333333,1.59975,0,1,3,0.0
123.7479971,123.2783279,8.090833333333334,1.4105,0,1,4,0.0
123.1588176,123.7479971,8.038333333333332,1.8051666666666666,0,1,5,0.0
127.8306029,123.1588176,8.3575,1.2765833333333334,0,1,6,0.0
130.7578727,127.8306029,8.228333333333333,7.860499999999999,0,1,7,0.0
132.2238099,130.7578727,8.426666666666668,93.87166666666667,0,1,8,0.0
128.137646,132.2238099,9.293333333333333,300.60833333333335,0,1,9,0.0
127.0038679,128.137646,10.158333333333333,455.5083333333334,0,1,10,0.0
129.6023274,127.0038679,10.966666666666667,558.7666666666667,0,1,11,1.1317961645591699
130.7407101,129.6023274,11.859166666666667,612.6750000000001,0,1,12,3.6647912925192827
130.4466436,130.7407101,12.020833333333334,612.1083333333333,0,1,13,5.948036950248172
128.3900618,130.4466436,11.885,548.6416666666667,0,1,14,7.825933719413469
124.9763788,128.3900618,11.961666666666666,385.125,0,1,15,9.170506038567703
119.579369,124.9763788,11.568333333333333,200.66833333333332,0,1,16,9.89012352617133
115.4209966,119.579369,11.285000000000002,79.62166666666667,0,1,17,9.935745439668286
113.8185958,115.4209966,10.2225,2.43925,0,1,18,9.304262721047534
111.2925541,113.8185958,9.696666666666667,1.2393333333333334,0,1,19,8.038709874008541
111.0009992,111.2925541,9.616666666666667,1.40575,0,1,20,6.225332233652053
110.3777038,111.0009992,9.6725,1.2143333333333335,0,1,21,3.987708489420121
111.728526,110.3777038,9.6775,1.5351666666666668,0,1,22,1.4783290016340547
115.8739218,111.728526,9.693333333333333,1.0643333333333334,0,1,23,0.0
121.9438311,115.8739218,9.721666666666666,1.4311666666666667,0,1,0,0.0
120.7698674,121.9438311,9.8225,1.23025,0,1,1,0.0
120.9814697,120.7698674,10.071666666666667,1.3896666666666668,0,1,2,0.0
120.8175878,120.9814697,10.706666666666665,1.6735,0,1,3,0.0
119.9713879,120.8175878,10.4475,1.0823333333333334,0,1,4,0.0
119.2819537,119.9713879,10.065833333333332,1.1700833333333334,0,1,5,0.0
119.40565,119.2819537,10.07,0.9969166666666666,0,1,6,0.0
119.6367172,119.40565,10.291666666666666,5.2019166666666665,0,1,7,0.0
120.2813612,119.6367172,10.865,50.44166666666666,0,1,8,0.0
122.003063,120.2813612,11.195833333333333,66.75083333333333,0,1,9,0.0
120.7028914,122.003063,11.837499999999999,93.6675,0,1,10,0.0
120.3500116,120.7028914,12.711666666666666,182.01666666666665,0,1,11,1.1317961645591699
120.3667556,120.3500116,13.163333333333334,255.68333333333337,0,1,12,3.6647912925192827
121.0643525,120.3667556,13.186666666666667,150.54166666666666,0,1,13,5.948036950248172
120.2556173,121.0643525,13.501666666666667,179.71666666666667,0,1,14,7.825933719413469
121.6575087,120.2556173,13.273333333333333,97.4575,0,1,15,9.170506038567703
123.3396528,121.6575087,12.916666666666666,63.96416666666667,0,1,16,9.89012352617133
123.7230904,123.3396528,12.237499999999999,16.1575,0,1,17,9.935745439668286
123.9524832,123.7230904,11.965833333333334,2.3055,0,1,18,9.304262721047534
122.0233651,123.9524832,11.968333333333334,1.5969999999999998,0,1,19,8.038709874008541
120.7709139,122.0233651,11.724166666666667,1.454,0,1,20,6.225332233652053
120.5829625,120.7709139,11.773333333333333,1.2624166666666665,0,1,21,3.987708489420121
120.6702406,120.5829625,11.661666666666667,1.2554166666666666,0,1,22,1.4783290016340547
115.7426907,120.6702406,11.715833333333334,0.9855,0,1,23,0.0
119.4374636,115.7426907,11.775,1.1331666666666667,0,0,0,0.0
119.8049944,119.4374636,11.645000000000001,1.0085,0,0,1,0.0
118.8943301,119.8049944,11.539166666666667,0.9692500000000001,0,0,2,0.0
118.5990078,118.8943301,10.545,1.03625,0,0,3,0.0
118.6295656,118.5990078,9.976666666666667,1.5855833333333333,0,0,4,0.0
123.2555142,118.6295656,9.763333333333334,1.03875,0,0,5,0.0
138.2750915,123.2555142,9.440833333333334,1.3389166666666668,0,0,6,0.0
154.5917009,138.2750915,9.035833333333333,11.621166666666667,0,0,7,0.0
200.0841024,154.5917009,9.5275,143.74333333333334,0,0,8,0.0
260.9443564,200.0841024,10.366666666666667,314.94166666666666,0,0,9,0.0
292.8728621,260.9443564,11.431666666666667,465.9083333333333,0,0,10,0.0
306.4915945,292.8728621,12.063333333333333,574.475,0,0,11,1.1317961645591699
277.7488441,306.4915945,12.480833333333335,624.4916666666667,0,0,12,3.6647912925192827
288.2014954,277.7488441,12.929166666666667,576.7416666666667,0,0,13,5.948036950248172
307.2724928,288.2014954,12.980833333333335,544.9083333333334,0,0,14,7.825933719413469
308.667268,307.2724928,12.655000000000001,432.18333333333334,0,0,15,9.170506038567703
277.7856809,308.667268,12.338333333333333,263.60833333333335,0,0,16,9.89012352617133
243.5241081,277.7856809,11.510833333333332,86.60166666666667,0,0,17,9.935745439668286
199.4306678,243.5241081,10.371666666666668,3.833833333333333,0,0,18,9.304262721047534
177.4943534,199.4306678,9.685,0.9923333333333333,0,0,19,8.038709874008541
151.3942248,177.4943534,9.126666666666667,1.0710833333333334,0,0,20,6.225332233652053
140.0602112,151.3942248,8.814166666666667,1.00875,0,0,21,3.987708489420121
137.5764481,140.0602112,8.46,0.734,0,0,22,1.4783290016340547
140.6939716,137.5764481,8.31,1.1241666666666668,0,0,23,0.0
126.75208,140.6939716,7.988333333333333,1.2396666666666667,0,0,0,0.0
127.3448176,126.75208,7.956666666666667,1.1058333333333332,0,0,1,0.0
129.3120283,127.3448176,7.914166666666667,0.9950833333333334,0,0,2,0.0
139.2274065,129.3120283,7.704166666666667,1.3645833333333333,0,0,3,0.0
138.2116736,139.2274065,7.286666666666666,1.2885,0,0,4,0.0
142.9389234,138.2116736,7.225833333333334,1.1130833333333332,0,0,5,0.0
150.4025614,142.9389234,7.8625,1.0829166666666667,0,0,6,0.0
151.2851795,150.4025614,7.9191666666666665,14.130916666666666,0,0,7,0.0
148.9912515,151.2851795,8.553333333333333,130.72166666666666,0,0,8,0.0
157.7485728,148.9912515,10.147499999999999,296.65833333333336,0,0,9,0.0
158.6025168,157.7485728,10.811666666666667,442.35833333333335,0,0,10,0.0
160.4904028,158.6025168,11.353333333333333,426.30833333333334,0,0,11,1.1317961645591699
157.1851372,160.4904028,11.325000000000001,335.78333333333336,0,0,12,3.6647912925192827
162.9243525,157.1851372,12.137500000000001,630.1166666666667,0,0,13,5.948036950248172
162.2039419,162.9243525,12.264166666666668,580.1750000000001,0,0,14,7.825933719413469
164.4570564,162.2039419,12.141666666666666,361.3666666666666,0,0,15,9.170506038567703
170.177644,164.4570564,12.041666666666666,235.39166666666665,0,0,16,9.89012352617133
165.5345328,170.177644,11.899166666666666,48.567499999999995,0,0,17,9.935745439668286
156.9852557,165.5345328,11.486666666666666,3.3390000000000004,0,0,18,9.304262721047534
154.8560468,156.9852557,11.214166666666666,0.9738333333333333,0,0,19,8.038709874008541
144.4458834,154.8560468,11.111666666666666,1.3685,0,0,20,6.225332233652053
136.4104378,144.4458834,11.263333333333334,0.9946666666666667,0,0,21,3.987708489420121
137.6128663,136.4104378,11.246666666666668,1.0709166666666667,0,0,22,1.4783290016340547
133.600376,137.6128663,11.224166666666667,1.0870833333333334,0,0,23,0.0
136.6779232,133.600376,11.258333333333333,0.97625,0,0,0,0.0
133.93107,136.6779232,11.241666666666667,1.35475,0,0,1,0.0
133.9235352,133.93107,11.289166666666667,1.3663333333333334,0,0,2,0.0
139.5604028,133.9235352,11.080833333333333,1.1354166666666667,0,0,3,0.0
138.6007623,139.5604028,10.725,0.8700833333333332,0,0,4,0.0
141.5460319,138.6007623,10.935833333333333,1.0824166666666668,0,0,5,0.0
152.5958161,141.5460319,11.176666666666668,1.0225,0,0,6,0.0
169.3854435,152.5958161,10.92,20.371750000000002,0,0,7,0.0
233.9019592,169.3854435,11.323333333333332,109.35666666666667,0,0,8,0.0
307.7210227,233.9019592,12.4625,242.3166666666667,0,0,9,0.0
339.5080416,307.7210227,13.031666666666666,333.77500000000003,0,0,10,0.0
343.9276204,339.5080416,13.411666666666667,569.0583333333333,0,0,11,1.1317961645591699
317.3927757,343.9276204,13.414166666666667,466.52500000000003,0,0,12,3.6647912925192827
311.2422859,317.3927757,13.519166666666665,474.19166666666666,0,0,13,5.948036950248172
328.4143044,311.2422859,13.404166666666667,353.25,0,0,14,7.825933719413469
341.1776277,328.4143044,13.314166666666667,171.20000000000002,0,0,15,9.170506038567703
334.9980452,341.1776277,13.229999999999999,143.04166666666666,0,0,16,9.89012352617133
288.8561858,334.9980452,12.9375,38.68833333333333,0,0,17,9.935745439668286
236.2607702,288.8561858,12.781666666666666,2.87725,0,0,18,9.304262721047534
185.9123994,236.2607702,12.674166666666666,1.14225,0,0,19,8.038709874008541
159.3721129,185.9123994,12.485833333333334,1.1676666666666666,0,0,20,6.225332233652053
148.7896956,159.3721129,12.292499999999999,1.3085833333333332,0,0,21,3.987708489420121
145.5281737,148.7896956,12.265833333333333,1.0085,0,0,22,1.4783290016340547
134.5907836,145.5281737,12.289166666666667,1.1285,0,0,23,0.0
133.4865168,134.5907836,12.305,1.05925,0,0,0,0.0
145.5378015,133.4865168,12.280833333333334,1.1309166666666666,0,0,1,0.0
144.1463751,145.5378015,12.303333333333333,1.297,0,0,2,0.0
143.6164275,144.1463751,12.2525,0.9439166666666666,0,0,3,0.0
142.0207243,143.6164275,12.2275,1.1008333333333333,0,0,4,0.0
143.6752408,142.0207243,12.221666666666666,1.184,0,0,5,0.0
158.3243571,143.6752408,12.0575,1.0271666666666668,0,0,6,0.0
180.6721553,158.3243571,12.0875,4.465083333333333,0,0,7,0.0
236.7183,180.6721553,12.169166666666667,49.604166666666664,0,0,8,0.0
306.3488519,236.7183,12.595833333333333,120.625,0,0,9,0.0
341.8925965,306.3488519,13.126666666666667,175.10833333333335,0,0,10,0.0
348.1136204,341.8925965,13.5875,293.51666666666665,0,0,11,1.1317961645591699
313.8985122,348.1136204,13.433333333333332,232.25,0,0,12,3.6647912925192827
322.5733693,313.8985122,13.9775,362.5833333333333,0,0,13,5.948036950248172
362.2300682,322.5733693,14.453333333333333,428.7833333333333,0,0,14,7.825933719413469
365.9713057,362.2300682,13.896666666666667,210.59166666666667,0,0,15,9.170506038567703
308.7608251,365.9713057,13.849166666666667,113.68333333333334,0,0,16,9.89012352617133
283.4704782,308.7608251,13.737499999999999,44.229166666666664,0,0,17,9.935745439668286
230.0548159,283.4704782,13.420833333333333,3.703,0,0,18,9.304262721047534
201.3733904,230.0548159,13.155000000000001,2.0696666666666665,0,0,19,8.038709874008541
166.6291718,201.3733904,12.655000000000001,2.1159166666666667,0,0,20,6.225332233652053
141.9989571,166.6291718,12.045,2.183333333333333,0,0,21,3.987708489420121
143.1252004,141.9989571,11.902500000000002,1.9755833333333335,0,0,22,1.4783290016340547
138.6482734,143.1252004,11.855833333333335,2.0516666666666667,0,0,23,0.0
140.2764181,138.6482734,11.51,2.2871666666666663,0,0,0,0.0
130.8137558,140.2764181,11.233333333333334,2.1255,0,0,1,0.0
136.3712987,130.8137558,10.698333333333332,0.9855833333333334,0,0,2,0.0
135.7699798,136.3712987,10.6325,1.4957500000000001,0,0,3,0.0
136.5481572,135.7699798,10.4,1.2994166666666667,0,0,4,0.0
136.2285561,136.5481572,10.029166666666667,1.1380000000000001,0,0,5,0.0
149.2869924,136.2285561,10.075000000000001,1.3435,0,0,6,0.0
180.9760589,149.2869924,9.606666666666667,15.336500000000001,0,0,7,0.0
225.8395139,180.9760589,9.916666666666666,130.24166666666667,0,0,8,0.0
289.7607804,225.8395139,10.660833333333334,257.0416666666667,0,0,9,0.0
351.5543031,289.7607804,10.76,455.8416666666667,0,0,10,0.0
362.4012756,351.5543031,13.020833333333334,584.4583333333334,0,0,11,1.1317961645591699
286.766116,362.4012756,13.429166666666667,636.2333333333333,0,0,12,3.6647912925192827
279.8510533,286.766116,14.1325,628.5833333333334,0,0,13,5.948036950248172
339.333904,279.8510533,14.8925,559.1666666666666,0,0,14,7.825933719413469
359.3858905,339.333904,13.405833333333334,434.25,0,0,15,9.170506038567703
335.2929489,359.3858905,13.299166666666666,272.3666666666667,0,0,16,9.89012352617133
296.9743049,335.2929489,12.591666666666667,90.9525,0,0,17,9.935745439668286
221.2669368,296.9743049,12.236666666666666,4.455583333333333,0,0,18,9.304262721047534
175.68642,221.2669368,11.798333333333334,1.627,0,0,19,8.038709874008541
159.3825779,175.68642,11.634166666666667,2.0493333333333332,0,0,20,6.225332233652053
148.787184,159.3825779,11.323333333333332,2.03775,0,0,21,3.987708489420121
142.1452578,148.787184,11.145833333333334,1.5809166666666667,0,0,22,1.4783290016340547
133.5267024,142.1452578,11.06,1.3940833333333333,0,0,23,0.0
136.3355084,133.5267024,11.255833333333333,1.9040833333333333,0,1,0,0.0
132.6570609,136.3355084,11.508333333333333,1.5300833333333335,0,1,1,0.0
129.5297003,132.6570609,11.75,1.7494166666666666,0,1,2,0.0
125.322561,129.5297003,11.609166666666667,2.031,0,1,3,0.0
125.9988093,125.322561,11.964166666666666,2.465,0,1,4,0.0
124.5341279,125.9988093,11.795833333333334,2.23175,0,1,5,0.0
130.6385717,124.5341279,11.020833333333334,2.07925,0,1,6,0.0
135.6372836,130.6385717,10.361666666666666,13.459249999999999,0,1,7,0.0
148.9433218,135.6372836,10.86,79.88666666666667,0,1,8,0.0
175.8837899,148.9433218,11.336666666666666,140.525,0,1,9,0.0
176.1249035,175.8837899,10.208333333333334,119.53333333333335,0,1,10,0.0
169.4815122,176.1249035,10.143333333333333,95.54416666666667,0,1,11,1.1317961645591699
130.1500655,169.4815122,11.0675,187.20833333333334,0,1,12,3.6647912925192827
128.86601,130.1500655,12.298333333333334,180.89166666666665,0,1,13,5.948036950248172
164.0627352,128.86601,13.560833333333333,373.0083333333334,0,1,14,7.825933719413469
151.6933145,164.0627352,13.681666666666667,323.10833333333335,0,1,15,9.170506038567703
155.0776955,151.6933145,14.218333333333334,238.4416666666667,0,1,16,9.89012352617133
153.3323428,155.0776955,13.388181818181819,55.95272727272727,0,1,17,9.935745439668286
121.8079954,153.3323428,12.223846153846154,6.005076923076923,0,1,18,9.304262721047534
115.382904,121.8079954,11.034999999999998,1.21175,0,1,19,8.038709874008541
113.7474338,115.382904,10.479166666666666,1.4816666666666667,0,1,20,6.225332233652053
113.2325558,113.7474338,10.635,1.4494166666666668,0,1,21,3.987708489420121
113.5358315,113.2325558,10.7525,1.1194166666666667,0,1,22,1.4783290016340547
110.2244962,113.5358315,10.674999999999999,1.4795833333333333,0,1,23,0.0
109.440877,110.2244962,10.666666666666666,1.5927499999999999,0,1,0,0.0
109.3065064,109.440877,11.133333333333333,1.1656666666666666,0,1,1,0.0
109.3282736,109.3065064,11.2025,1.2786666666666668,0,1,2,0.0
107.9081731,109.3282736,10.698333333333332,1.5255,0,1,3,0.0
108.0025674,107.9081731,10.516666666666667,1.1148333333333333,0,1,4,0.0
109.2543907,108.0025674,10.409166666666666,1.062,0,1,5,0.0
109.342506,109.2543907,10.178333333333333,0.9326666666666666,0,1,6,0.0
106.9945786,109.342506,10.145,18.651333333333334,0,1,7,0.0
122.6062656,106.9945786,10.3875,156.36666666666667,0,1,8,0.0
144.8245071,122.6062656,10.5,331.675,0,1,9,0.0
146.9643903,144.8245071,11.025833333333333,483.1583333333333,0,1,10,0.0
136.5425061,146.9643903,12.350833333333334,590.4499999999999,0,1,11,1.1317961645591699
111.8294086,136.5425061,13.688333333333333,642.7083333333334,0,1,12,3.6647912925192827
120.3847554,111.8294086,15.335833333333333,640.5416666666666,0,1,13,5.948036950248172
149.8989856,120.3847554,15.93,573.6416666666667,0,1,14,7.825933719413469
147.349293,149.8989856,16.06416666666667,453.2583333333334,0,1,15,9.170506038567703
150.0166122,147.349293,15.8725,291.4916666666667,0,1,16,9.89012352617133
156.9509305,150.0166122,15.463333333333333,107.59249999999999,0,1,17,9.935745439668286
128.61485,156.9509305,14.8275,4.337416666666667,0,1,18,9.304262721047534
125.4550479,128.61485,14.4125,0.9160833333333334,0,1,19,8.038709874008541
125.2066088,125.4550479,13.398333333333333,0.9623333333333334,0,1,20,6.225332233652053
124.6636846,125.2066088,12.975833333333334,1.0545833333333332,0,1,21,3.987708489420121
124.8719381,124.6636846,12.719166666666666,0.8308333333333334,0,1,22,1.4783290016340547
124.4755239,124.8719381,12.413333333333334,0.97625,0,1,23,0.0
120.5509396,124.4755239,12.5875,0.9347500000000001,0,0,0,0.0
111.9811511,120.5509396,12.553333333333333,0.8123333333333332,0,0,1,0.0
112.4600295,111.9811511,12.510833333333332,0.8538333333333333,0,0,2,0.0
110.6822353,112.4600295,12.049166666666666,0.86075,0,0,3,0.0
110.0861489,110.6822353,12.020833333333334,0.8976666666666667,0,0,4,0.0
113.9812219,110.0861489,11.674166666666666,0.9853333333333333,0,0,5,0.0
126.5046874,113.9812219,11.553333333333333,1.0085,0,0,6,0.0
151.6028969,126.5046874,12.104166666666666,8.996166666666667,0,0,7,0.0
251.886271,151.6028969,12.766666666666666,86.81833333333333,0,0,8,0.0
337.3415773,251.886271,13.556666666666667,226.475,0,0,9,0.0
345.8946218,337.3415773,15.188333333333333,398.5416666666667,0,0,10,0.0
353.1135881,345.8946218,15.715833333333334,508.34999999999997,0,0,11,1.1317961645591699
319.6760294,353.1135881,15.7975,576.6666666666666,0,0,12,3.6647912925192827
323.634311,319.6760294,16.160833333333333,425.2833333333333,0,0,13,5.948036950248172
365.1684309,323.634311,16.583333333333332,468.60833333333335,0,0,14,7.825933719413469
360.6885737,365.1684309,15.919166666666667,312.8833333333333,0,0,15,9.170506038567703
339.8872932,360.6885737,14.987499999999999,141.93333333333334,0,0,16,9.89012352617133
306.5981282,339.8872932,13.671666666666667,59.435833333333335,0,0,17,9.935745439668286
231.7241927,306.5981282,12.299999999999999,3.6526666666666667,0,0,18,9.304262721047534
199.0901367,231.7241927,11.683333333333332,1.0015833333333333,0,0,19,8.038709874008541
165.8277621,199.0901367,11.344166666666666,1.1032499999999998,0,0,20,6.225332233652053
143.5297773,165.8277621,11.210833333333333,1.0964166666666666,0,0,21,3.987708489420121
137.5664017,143.5297773,11.209166666666667,1.0522500000000001,0,0,22,1.4783290016340547
131.0768459,137.5664017,11.319166666666666,1.3039166666666666,0,0,23,0.0
131.792024,131.0768459,11.390833333333333,0.9554166666666667,0,0,0,0.0
128.5953851,131.792024,11.565,1.2001666666666668,0,0,1,0.0
128.1223671,128.5953851,11.690833333333332,0.9900833333333333,0,0,2,0.0
128.6807795,128.1223671,11.499166666666667,0.757,0,0,3,0.0
128.3747829,128.6807795,11.424166666666666,1.08,0,0,4,0.0
134.2161366,128.3747829,11.2525,1.0986666666666667,0,0,5,0.0
148.0724245,134.2161366,10.695833333333333,1.0385833333333334,0,0,6,0.0
173.7836737,148.0724245,10.633333333333333,22.317416666666663,0,0,7,0.0
269.1903578,173.7836737,10.551666666666668,167.60833333333332,0,0,8,0.0
355.9236499,269.1903578,11.9325,343.3,0,0,9,0.0
367.0046198,355.9236499,12.729999999999999,496.60833333333335,0,0,10,0.0
385.3891132,367.0046198,13.834166666666667,604.3916666666667,0,0,11,1.1317961645591699
315.91742,385.3891132,15.165,656.3916666666667,0,0,12,3.6647912925192827
299.5838573,315.91742,16.828333333333333,651.7083333333334,0,0,13,5.948036950248172
340.3527764,299.5838573,17.982727272727274,587.290909090909,0,0,14,7.825933719413469
331.2243662,340.3527764,18.065384615384616,462.53846153846155,0,0,15,9.170506038567703
323.2548501,331.2243662,17.558333333333334,286.26666666666665,0,0,16,9.89012352617133
303.3225832,323.2548501,16.508333333333333,113.22166666666668,0,0,17,9.935745439668286
244.1549383,303.3225832,14.898333333333333,6.164166666666667,0,0,18,9.304262721047534
203.3958563,244.1549383,13.658333333333333,0.9113333333333333,0,0,19,8.038709874008541
157.9413381,203.3958563,13.479999999999999,0.9460833333333333,0,0,20,6.225332233652053
151.593897,157.9413381,13.305,0.9667499999999999,0,0,21,3.987708489420121
142.179583,151.593897,13.215833333333334,0.9324166666666667,0,0,22,1.4783290016340547
143.0898287,142.179583,13.328333333333333,1.05025,0,0,23,0.0
142.1155372,143.0898287,13.384166666666667,0.8700000000000001,0,0,0,0.0
139.146826,142.1155372,13.500833333333333,1.0086666666666666,0,0,1,0.0
136.2316956,139.146826,13.255833333333333,0.7246666666666667,0,0,2,0.0
137.675447,136.2316956,12.895000000000001,0.7130833333333334,0,0,3,0.0
135.6835389,137.675447,12.238333333333335,0.66,0,0,4,0.0
138.7445514,135.6835389,11.806666666666667,0.9277500000000001,0,0,5,0.0
150.9775085,138.7445514,11.431666666666667,0.7060833333333334,0,0,6,0.0
169.9857159,150.9775085,11.341666666666667,26.352333333333334,0,0,7,0.0
256.7876584,169.9857159,12.12,182.91666666666666,0,0,8,0.0
332.1182865,256.7876584,12.5175,365.80833333333334,0,0,9,0.0
347.4878134,332.1182865,13.332500000000001,523.8416666666667,0,0,10,0.0
347.1652821,347.4878134,14.0,632.6833333333333,0,0,11,1.1317961645591699
302.7118458,347.1652821,15.203333333333333,687.0666666666666,0,0,12,3.6647912925192827
287.0371595,302.7118458,15.4325,674.9083333333333,0,0,13,5.948036950248172
328.7941839,287.0371595,16.49,605.225,0,0,14,7.825933719413469
327.9310307,328.7941839,16.435833333333335,481.0416666666667,0,0,15,9.170506038567703
324.0920501,327.9310307,16.851666666666667,308.075,0,0,16,9.89012352617133
297.9165735,324.0920501,14.758333333333333,122.16583333333334,0,0,17,9.935745439668286
235.0949692,297.9165735,12.945,7.01025,0,0,18,9.304262721047534
195.5695014,235.0949692,12.379166666666668,0.9784166666666666,0,0,19,8.038709874008541
148.2957476,195.5695014,12.1975,0.8192499999999999,0,0,20,6.225332233652053
139.4323112,148.2957476,12.073333333333332,0.944,0,0,21,3.987708489420121
135.0784526,139.4323112,12.179166666666667,0.8584166666666667,0,0,22,1.4783290016340547
129.7781394,135.0784526,11.914166666666667,0.8216666666666667,0,0,23,0.0
129.4298642,129.7781394,11.946666666666667,0.8977499999999999,0,0,0,0.0
125.1099122,129.4298642,11.254166666666668,0.6671666666666667,0,0,1,0.0
126.1202033,125.1099122,10.738333333333335,0.8493333333333334,0,0,2,0.0
128.5851294,126.1202033,10.094166666666666,0.8309166666666666,0,0,3,0.0
129.2638893,128.5851294,9.008333333333333,0.6556666666666667,0,0,4,0.0
131.3535405,129.2638893,8.5425,0.64875,0,0,5,0.0
140.0750715,131.3535405,8.039166666666667,0.644,0,0,6,0.0
173.9979969,140.0750715,7.6191666666666675,28.215666666666664,0,0,7,0.0
256.4366623,173.9979969,7.716666666666666,186.6916666666667,0,0,8,0.0
312.612573,256.4366623,8.3175,371.3666666666666,0,0,9,0.0
336.2410779,312.612573,9.153333333333334,529.9,0,0,10,0.0
333.7139897,336.2410779,10.643333333333333,641.5749999999999,0,0,11,1.1317961645591699
305.9222985,333.7139897,12.186666666666667,696.5749999999999,0,0,12,3.6647912925192827
286.4364685,305.9222985,14.280833333333334,688.475,0,0,13,5.948036950248172
290.1793804,286.4364685,14.9325,618.0583333333333,0,0,14,7.825933719413469
297.6536927,290.1793804,14.768333333333333,485.76666666666665,0,0,15,9.170506038567703
282.2609335,297.6536927,14.965833333333334,310.5,0,0,16,9.89012352617133
269.0145458,282.2609335,14.125833333333333,124.11166666666666,0,0,17,9.935745439668286
232.969737,269.0145458,12.635,7.50275,0,0,18,9.304262721047534
194.1609124,232.969737,11.799999999999999,0.7961666666666667,0,0,19,8.038709874008541
157.6290625,194.1609124,11.1875,0.7592500000000001,0,0,20,6.225332233652053
134.7764327,157.6290625,10.676666666666668,0.7131666666666666,0,0,21,3.987708489420121
128.976939,134.7764327,10.318333333333333,0.6716666666666667,0,0,22,1.4783290016340547
127.3768405,128.976939,10.103333333333333,0.6740833333333334,0,0,23,0.0
125.7438819,127.3768405,10.094166666666666,0.6855833333333333,0,0,0,0.0
124.9818206,125.7438819,10.034166666666666,0.6648333333333333,0,0,1,0.0
123.3377691,124.9818206,9.593333333333334,0.6395833333333333,0,0,2,0.0
123.3758617,123.3377691,8.891666666666667,0.5679166666666666,0,0,3,0.0
122.026086,123.3758617,7.342833333333334,0.5956666666666667,0,0,4,0.0
127.0708439,122.026086,6.003,0.6972499999999999,0,0,5,0.0
138.5446699,127.0708439,5.60425,0.7944999999999999,0,0,6,0.0
165.9736442,138.5446699,6.2781666666666665,29.18216666666667,0,0,7,0.0
244.4626093,165.9736442,7.38225,185.0666666666667,0,0,8,0.0
314.7692002,244.4626093,7.41,370.2916666666667,0,0,9,0.0
330.8890676,314.7692002,8.549999999999999,527.8833333333333,0,0,10,0.0
338.3880773,330.8890676,9.290000000000001,636.7416666666667,0,0,11,1.1317961645591699
295.3522299,338.3880773,11.105833333333335,689.4166666666666,0,0,12,3.6647912925192827
297.6436463,295.3522299,12.494166666666667,681.8666666666667,0,0,13,5.948036950248172
318.0568846,297.6436463,13.825000000000001,614.2916666666666,0,0,14,7.825933719413469
312.1504386,318.0568846,14.934166666666668,489.47499999999997,0,0,15,9.170506038567703
294.8260497,312.1504386,15.059166666666668,317.23333333333335,0,0,16,9.89012352617133
271.1617545,294.8260497,14.771666666666667,126.07,0,0,17,9.935745439668286
233.2989659,271.1617545,13.913333333333334,7.419666666666667,0,0,18,9.304262721047534
